Plant_ID	Experiment	Line	Site	Block	Cohort
9_0427	ecotypes	MIL.54.A	Mah	9_9	2009
9_0428	ecotypes	SILLow.3	Mah	9_9	2009
9_0429	ecotypes	MIL.70.A	Mah	9_9	2009
9_0430	ecotypes	SILLow.7	Mah	9_9	2009
9_0431	ecotypes	MAH.8.A1	Mah	9_9	2009
9_0432	ecotypes	JAM.40.A	Mah	9_9	2009
9_0433	ecotypes	JAM.22.A	Par	9_10	2009
9_0434	ecotypes	MIL.54.A	Par	9_10	2009
9_0435	ecotypes	PAR.21.B2	Par	9_10	2009
9_0436	ecotypes	MIL.24.A	Par	9_10	2009
9_0437	ecotypes	PAR.13.A	Par	9_10	2009
9_0438	ecotypes	PAR.10.A6	Par	9_10	2009
9_0439	ecotypes	SILLow.7	Par	9_10	2009
9_0440	ecotypes	PAR.19.B	Par	9_10	2009
9_0441	ecotypes	MIL.50.A	Par	9_10	2009
9_0442	ecotypes	JAM.40.A	Par	9_10	2009
9_0443	ecotypes	JAM.26.A	Par	9_10	2009
9_0444	ecotypes	MAH.48.A	Par	9_10	2009
9_0445	ecotypes	SILupper.2	Par	9_10	2009
9_0446	ecotypes	JAM.19.B	Par	9_10	2009
9_0447	ecotypes	JAM.1.A	Par	9_10	2009
9_0448	ecotypes	MAH.46.A	Par	9_10	2009
9_0449	ecotypes	PAR.7.B1	Par	9_10	2009
9_0450	ecotypes	MIL.32.A1	Par	9_10	2009
9_0451	ecotypes	SILLow.8	Par	9_10	2009
9_0452	ecotypes	MAH.13.A	Par	9_10	2009
9_0453	ecotypes	MIL.21.B2	Par	9_10	2009
9_0454	ecotypes	MAH.38.B	Par	9_10	2009
9_0455	ecotypes	MAH.16.A	Par	9_10	2009
9_0456	ecotypes	SILLow.2	Par	9_10	2009
9_0457	ecotypes	JAM.16.A	Par	9_10	2009
9_0458	ecotypes	MIL.68.B	Par	9_10	2009
9_0459	ecotypes	SILLow.3	Par	9_10	2009
9_0460	ecotypes	MAH.11.A	Par	9_10	2009
9_0461	ecotypes	MAH.9.B	Par	9_10	2009
9_0462	ecotypes	JAM.7.B	Par	9_10	2009
9_0463	ecotypes	SILLow.5	Par	9_10	2009
9_0464	ecotypes	MAH.8.A1	Par	9_10	2009
9_0465	ecotypes	JAM.6.A	Par	9_10	2009
9_0466	ecotypes	MIL.70.A	Par	9_10	2009
9_0467	ecotypes	MIL.53.A	Par	9_10	2009
9_0468	ecotypes	MIL.20.B	Par	9_10	2009
9_0469	ecotypes	PAR.17.A1	Par	9_10	2009
9_0470	ecotypes	MAH.5.A	Par	9_10	2009
9_0471	ecotypes	PAR.8.B1	Par	9_10	2009
9_0472	ecotypes	PAR.9.A1	Par	9_10	2009
9_0473	ecotypes	PAR.29.B2	Par	9_10	2009
9_0474	ecotypes	JAM.17.A	Par	9_10	2009
9_0475	ecotypes	MIL.60.A	Par	9_10	2009
9_0476	ecotypes	SILLow.6	Par	9_10	2009
9_0477	ecotypes	MAH.37.A	Par	9_10	2009
9_0478	ecotypes	PAR.22.A2	Par	9_10	2009
9_0479	ecotypes	JAM.15.A	Par	9_10	2009
9_0480	ecotypes	SILLow.1	Par	9_10	2009
9_0481	ecotypes	MAH.5.A	Mil	9_11	2009
9_0482	ecotypes	MAH.38.B	Mil	9_11	2009
9_0483	ecotypes	JAM.40.A	Mil	9_11	2009
9_0484	ecotypes	PAR.29.B2	Mil	9_11	2009
9_0485	ecotypes	SILLow.8	Mil	9_11	2009
9_0486	ecotypes	SILLow.1	Mil	9_11	2009
9_0487	ecotypes	MAH.9.B	Mil	9_11	2009
9_0488	ecotypes	JAM.17.A	Mil	9_11	2009
9_0489	ecotypes	JAM.6.A	Mil	9_11	2009
9_0490	ecotypes	JAM.7.B	Mil	9_11	2009
9_0491	ecotypes	JAM.19.B	Mil	9_11	2009
9_0492	ecotypes	JAM.15.A	Mil	9_11	2009
9_0493	ecotypes	MIL.70.A	Mil	9_11	2009
9_0494	ecotypes	PAR.8.B1	Mil	9_11	2009
9_0495	ecotypes	PAR.21.B2	Mil	9_11	2009
9_0496	ecotypes	MAH.37.A	Mil	9_11	2009
9_0497	ecotypes	MIL.60.A	Mil	9_11	2009
9_0498	ecotypes	SILupper.2	Mil	9_11	2009
9_0499	ecotypes	PAR.19.B	Mil	9_11	2009
9_0500	ecotypes	MAH.16.A	Mil	9_11	2009
9_0501	ecotypes	JAM.1.A	Mil	9_11	2009
9_0502	ecotypes	MAH.13.A	Mil	9_11	2009
9_0503	ecotypes	SILLow.5	Mil	9_11	2009
9_0504	ecotypes	JAM.26.A	Mil	9_11	2009
9_0505	ecotypes	JAM.22.A	Mil	9_11	2009
9_0506	ecotypes	MAH.48.A	Mil	9_11	2009
9_0507	ecotypes	MAH.46.A	Mil	9_11	2009
9_0508	ecotypes	MAH.8.A1	Mil	9_11	2009
9_0509	ecotypes	MIL.24.A	Mil	9_11	2009
9_0510	ecotypes	SILLow.2	Mil	9_11	2009
9_0511	ecotypes	PAR.9.A1	Mil	9_11	2009
9_0512	ecotypes	PAR.22.A2	Mil	9_11	2009
9_0513	ecotypes	MIL.53.A	Mil	9_11	2009
9_0514	ecotypes	MIL.21.B2	Mil	9_11	2009
9_0515	ecotypes	MIL.54.A	Mil	9_11	2009
9_0516	ecotypes	MIL.50.A	Mil	9_11	2009
9_0517	ecotypes	SILLow.3	Mil	9_11	2009
9_0518	ecotypes	PAR.10.A6	Mil	9_11	2009
9_0519	ecotypes	PAR.17.A1	Mil	9_11	2009
9_0520	ecotypes	MIL.32.A1	Mil	9_11	2009
9_0521	ecotypes	SILLow.7	Mil	9_11	2009
9_0522	ecotypes	MIL.68.B	Mil	9_11	2009
9_0523	ecotypes	JAM.16.A	Mil	9_11	2009
9_0524	ecotypes	PAR.7.B1	Mil	9_11	2009
9_0525	ecotypes	MAH.11.A	Mil	9_11	2009
9_0526	ecotypes	PAR.13.A	Mil	9_11	2009
9_0527	ecotypes	SILLow.6	Mil	9_11	2009
9_0528	ecotypes	MIL.20.B	Mil	9_11	2009
9_0529	ecotypes	MIL.68.B	Mah	9_12	2009
9_0530	ecotypes	PAR.21.B2	Mah	9_12	2009
9_0531	ecotypes	MAH.11.A	Mah	9_12	2009
9_0532	ecotypes	PAR.19.B	Mah	9_12	2009
9_0533	ecotypes	JAM.16.A	Mah	9_12	2009
9_0534	ecotypes	MAH.13.A	Mah	9_12	2009
9_0535	ecotypes	JAM.7.B	Mah	9_12	2009
9_0536	ecotypes	JAM.6.A	Mah	9_12	2009
9_0537	ecotypes	PAR.10.A6	Mah	9_12	2009
9_0538	ecotypes	PAR.29.B2	Mah	9_12	2009
9_0539	ecotypes	JAM.26.A	Mah	9_12	2009
9_0540	ecotypes	SILLow.6	Mah	9_12	2009
9_0541	ecotypes	PAR.17.A1	Mah	9_12	2009
9_0542	ecotypes	MIL.53.A	Mah	9_12	2009
9_0543	ecotypes	SILLow.5	Mah	9_12	2009
9_0544	ecotypes	PAR.8.B1	Mah	9_12	2009
9_0545	ecotypes	SILLow.7	Mah	9_12	2009
9_0546	ecotypes	SILupper.2	Mah	9_12	2009
9_0547	ecotypes	PAR.22.A2	Mah	9_12	2009
9_0548	ecotypes	JAM.40.A	Mah	9_12	2009
9_0549	ecotypes	SILLow.8	Mah	9_12	2009
9_0550	ecotypes	JAM.19.B	Mah	9_12	2009
9_0551	ecotypes	PAR.13.A	Mah	9_12	2009
9_0552	ecotypes	MAH.8.A1	Mah	9_12	2009
9_0553	ecotypes	JAM.22.A	Mah	9_12	2009
9_0554	ecotypes	SILLow.2	Mah	9_12	2009
9_0555	ecotypes	MAH.16.A	Mah	9_12	2009
9_0556	ecotypes	MAH.5.A	Mah	9_12	2009
9_0557	ecotypes	SILLow.3	Mah	9_12	2009
9_0558	ecotypes	SILLow.1	Mah	9_12	2009
9_0559	ecotypes	MIL.21.B2	Mah	9_12	2009
9_0560	ecotypes	MIL.70.A	Mah	9_12	2009
9_0561	ecotypes	MAH.37.A	Mah	9_12	2009
9_0562	ecotypes	JAM.17.A	Mah	9_12	2009
9_0563	ecotypes	MAH.9.B	Mah	9_12	2009
9_0564	ecotypes	JAM.1.A	Mah	9_12	2009
9_0565	ecotypes	MIL.60.A	Mah	9_12	2009
9_0566	ecotypes	PAR.7.B1	Mah	9_12	2009
9_0567	ecotypes	MAH.46.A	Mah	9_12	2009
9_0568	ecotypes	MIL.32.A1	Mah	9_12	2009
9_0569	ecotypes	MIL.50.A	Mah	9_12	2009
9_0570	ecotypes	JAM.15.A	Mah	9_12	2009
9_0571	ecotypes	MAH.38.B	Mah	9_12	2009
9_0572	ecotypes	MIL.54.A	Mah	9_12	2009
9_0573	ecotypes	PAR.9.A1	Mah	9_12	2009
9_0574	ecotypes	MAH.48.A	Mah	9_12	2009
9_0575	ecotypes	MIL.24.A	Mah	9_12	2009
9_0576	ecotypes	MIL.20.B	Mah	9_12	2009
9_0577	ecotypes	MAH.38.B	Jam	9_13	2009
9_0578	ecotypes	MAH.13.A	Jam	9_13	2009
9_0579	ecotypes	MIL.20.B	Jam	9_13	2009
9_0580	ecotypes	MIL.32.A1	Jam	9_13	2009
9_0581	ecotypes	PAR.13.A	Jam	9_13	2009
9_0582	ecotypes	JAM.1.A	Jam	9_13	2009
9_0583	ecotypes	MAH.48.A	Jam	9_13	2009
9_0584	ecotypes	MIL.60.A	Jam	9_13	2009
9_0585	ecotypes	JAM.26.A	Jam	9_13	2009
9_0586	ecotypes	MIL.53.A	Jam	9_13	2009
9_0587	ecotypes	JAM.22.A	Jam	9_13	2009
9_0588	ecotypes	PAR.21.B2	Jam	9_13	2009
9_0589	ecotypes	JAM.6.A	Jam	9_13	2009
9_0590	ecotypes	SILupper.2	Jam	9_13	2009
9_0591	ecotypes	SILLow.3	Jam	9_13	2009
9_0592	ecotypes	PAR.7.B1	Jam	9_13	2009
9_0593	ecotypes	PAR.10.A6	Jam	9_13	2009
9_0594	ecotypes	MIL.21.B2	Jam	9_13	2009
9_0595	ecotypes	PAR.29.B2	Jam	9_13	2009
9_0596	ecotypes	PAR.8.B1	Jam	9_13	2009
9_0597	ecotypes	MAH.5.A	Jam	9_13	2009
9_0598	ecotypes	JAM.19.B	Jam	9_13	2009
9_0599	ecotypes	PAR.9.A1	Jam	9_13	2009
9_0600	ecotypes	JAM.40.A	Jam	9_13	2009
9_0601	ecotypes	SILLow.1	Jam	9_13	2009
9_0602	ecotypes	MIL.24.A	Jam	9_13	2009
9_0603	ecotypes	PAR.22.A2	Jam	9_13	2009
9_0604	ecotypes	MIL.54.A	Jam	9_13	2009
9_0605	ecotypes	MAH.9.B	Jam	9_13	2009
9_0606	ecotypes	JAM.17.A	Jam	9_13	2009
9_0607	ecotypes	PAR.19.B	Jam	9_13	2009
9_0608	ecotypes	MAH.16.A	Jam	9_13	2009
9_0609	ecotypes	SILLow.2	Jam	9_13	2009
9_0610	ecotypes	JAM.15.A	Jam	9_13	2009
9_0611	ecotypes	MIL.50.A	Jam	9_13	2009
9_0612	ecotypes	MIL.68.B	Jam	9_13	2009
9_0613	ecotypes	MAH.11.A	Jam	9_13	2009
9_0614	ecotypes	MAH.46.A	Jam	9_13	2009
9_0615	ecotypes	JAM.16.A	Jam	9_13	2009
9_0616	ecotypes	SILLow.7	Jam	9_13	2009
9_0617	ecotypes	MAH.8.A1	Jam	9_13	2009
9_0618	ecotypes	SILLow.6	Jam	9_13	2009
9_0619	ecotypes	PAR.17.A1	Jam	9_13	2009
9_0620	ecotypes	MIL.70.A	Jam	9_13	2009
9_0621	ecotypes	SILLow.8	Jam	9_13	2009
9_0622	ecotypes	MAH.37.A	Jam	9_13	2009
9_0623	ecotypes	JAM.7.B	Jam	9_13	2009
9_0624	ecotypes	SILLow.5	Jam	9_13	2009
9_0625	ecotypes	PAR.9.A1	Sil	9_14	2009
9_0626	ecotypes	SILLow.8	Sil	9_14	2009
9_0627	ecotypes	MIL.21.B2	Sil	9_14	2009
9_0628	ecotypes	MIL.60.A	Sil	9_14	2009
9_0629	ecotypes	JAM.6.A	Sil	9_14	2009
9_0630	ecotypes	MAH.5.A	Sil	9_14	2009
9_0631	ecotypes	MAH.48.A	Sil	9_14	2009
9_0632	ecotypes	SILLow.7	Sil	9_14	2009
9_0633	ecotypes	PAR.10.A6	Sil	9_14	2009
9_0634	ecotypes	PAR.22.A2	Sil	9_14	2009
9_0635	ecotypes	JAM.17.A	Sil	9_14	2009
9_0636	ecotypes	JAM.15.A	Sil	9_14	2009
9_0637	ecotypes	SILLow.1	Sil	9_14	2009
9_0638	ecotypes	JAM.19.B	Sil	9_14	2009
9_0639	ecotypes	MIL.20.B	Sil	9_14	2009
9_0640	ecotypes	MAH.37.A	Sil	9_14	2009
9_0641	ecotypes	PAR.7.B1	Sil	9_14	2009
9_0642	ecotypes	JAM.40.A	Sil	9_14	2009
9_0643	ecotypes	PAR.8.B1	Sil	9_14	2009
9_0644	ecotypes	MAH.46.A	Sil	9_14	2009
9_0645	ecotypes	SILLow.2	Sil	9_14	2009
9_0646	ecotypes	MAH.9.B	Sil	9_14	2009
9_0647	ecotypes	JAM.26.A	Sil	9_14	2009
9_0648	ecotypes	MAH.13.A	Sil	9_14	2009
9_0649	ecotypes	JAM.1.A	Sil	9_14	2009
9_0650	ecotypes	MAH.11.A	Sil	9_14	2009
9_0651	ecotypes	JAM.22.A	Sil	9_14	2009
9_0652	ecotypes	JAM.16.A	Sil	9_14	2009
9_0653	ecotypes	PAR.17.A1	Sil	9_14	2009
9_0654	ecotypes	MIL.68.B	Sil	9_14	2009
9_0655	ecotypes	SILLow.6	Sil	9_14	2009
9_0656	ecotypes	MAH.38.B	Sil	9_14	2009
9_0657	ecotypes	JAM.7.B	Sil	9_14	2009
9_0658	ecotypes	MIL.70.A	Sil	9_14	2009
9_0659	ecotypes	SILupper.2	Sil	9_14	2009
9_0660	ecotypes	MIL.24.A	Sil	9_14	2009
9_0661	ecotypes	SILLow.5	Sil	9_14	2009
9_0662	ecotypes	MIL.54.A	Sil	9_14	2009
9_0663	ecotypes	PAR.13.A	Sil	9_14	2009
9_0664	ecotypes	MIL.53.A	Sil	9_14	2009
9_0665	ecotypes	MAH.8.A1	Sil	9_14	2009
9_0666	ecotypes	PAR.21.B2	Sil	9_14	2009
9_0667	ecotypes	MAH.16.A	Sil	9_14	2009
9_0668	ecotypes	PAR.29.B2	Sil	9_14	2009
9_0669	ecotypes	PAR.19.B	Sil	9_14	2009
9_0670	ecotypes	MIL.50.A	Sil	9_14	2009
9_0671	ecotypes	SILLow.3	Sil	9_14	2009
9_0672	ecotypes	MIL.32.A1	Sil	9_14	2009
9_0673	ecotypes	JAM.1.A	Par	9_15	2009
9_0674	ecotypes	MAH.37.A	Par	9_15	2009
9_0675	ecotypes	SILLow.2	Par	9_15	2009
9_0676	ecotypes	PAR.8.B1	Par	9_15	2009
9_0677	ecotypes	JAM.26.A	Par	9_15	2009
9_0678	ecotypes	MIL.32.A1	Par	9_15	2009
9_0679	ecotypes	JAM.7.B	Par	9_15	2009
9_0680	ecotypes	MIL.70.A	Par	9_15	2009
9_0681	ecotypes	MAH.48.A	Par	9_15	2009
9_0682	ecotypes	JAM.15.A	Par	9_15	2009
9_0683	ecotypes	MIL.54.A	Par	9_15	2009
9_0684	ecotypes	PAR.19.B	Par	9_15	2009
9_0685	ecotypes	JAM.16.A	Par	9_15	2009
9_0686	ecotypes	SILLow.5	Par	9_15	2009
9_0687	ecotypes	MIL.21.B2	Par	9_15	2009
9_0688	ecotypes	MAH.38.B	Par	9_15	2009
9_0689	ecotypes	MIL.20.B	Par	9_15	2009
9_0690	ecotypes	JAM.22.A	Par	9_15	2009
9_0691	ecotypes	JAM.19.B	Par	9_15	2009
9_0692	ecotypes	MAH.16.A	Par	9_15	2009
9_0693	ecotypes	SILLow.6	Par	9_15	2009
9_0694	ecotypes	SILLow.1	Par	9_15	2009
9_0695	ecotypes	PAR.10.A6	Par	9_15	2009
9_0696	ecotypes	MIL.24.A	Par	9_15	2009
9_0697	ecotypes	MAH.13.A	Par	9_15	2009
9_0698	ecotypes	MAH.9.B	Par	9_15	2009
9_0699	ecotypes	JAM.6.A	Par	9_15	2009
9_0700	ecotypes	SILLow.8	Par	9_15	2009
9_0701	ecotypes	MIL.50.A	Par	9_15	2009
9_0702	ecotypes	MAH.46.A	Par	9_15	2009
9_0703	ecotypes	JAM.40.A	Par	9_15	2009
9_0704	ecotypes	MIL.68.B	Par	9_15	2009
9_0705	ecotypes	PAR.7.B1	Par	9_15	2009
9_0706	ecotypes	SILLow.7	Par	9_15	2009
9_0707	ecotypes	PAR.29.B2	Par	9_15	2009
9_0708	ecotypes	MAH.8.A1	Par	9_15	2009
9_0709	ecotypes	PAR.13.A	Par	9_15	2009
9_0710	ecotypes	JAM.17.A	Par	9_15	2009
9_0711	ecotypes	MAH.5.A	Par	9_15	2009
9_0712	ecotypes	MIL.60.A	Par	9_15	2009
9_0713	ecotypes	SILLow.3	Par	9_15	2009
9_0714	ecotypes	MIL.53.A	Par	9_15	2009
9_0715	ecotypes	PAR.9.A1	Par	9_15	2009
9_0716	ecotypes	MAH.11.A	Par	9_15	2009
9_0717	ecotypes	SILupper.2	Par	9_15	2009
9_0718	ecotypes	PAR.21.B2	Par	9_15	2009
9_0719	ecotypes	PAR.17.A1	Par	9_15	2009
9_0720	ecotypes	PAR.22.A2	Par	9_15	2009
9_0721	ecotypes	SILLow.5	Par	9_16	2009
9_0722	ecotypes	MIL.70.A	Par	9_16	2009
9_0723	ecotypes	MIL.32.A1	Par	9_16	2009
9_0724	ecotypes	JAM.7.B	Par	9_16	2009
9_0725	ecotypes	SILLow.6	Par	9_16	2009
9_0726	ecotypes	JAM.17.A	Par	9_16	2009
9_0727	ecotypes	PAR.9.A1	Par	9_16	2009
9_0728	ecotypes	PAR.19.B	Par	9_16	2009
9_0729	ecotypes	MIL.20.B	Par	9_16	2009
9_0730	ecotypes	MAH.9.B	Par	9_16	2009
9_0731	ecotypes	MIL.53.A	Par	9_16	2009
9_0732	ecotypes	PAR.21.B2	Par	9_16	2009
9_0733	ecotypes	PAR.17.A1	Par	9_16	2009
9_0734	ecotypes	MAH.11.A	Par	9_16	2009
9_0735	ecotypes	JAM.16.A	Par	9_16	2009
9_0736	ecotypes	SILLow.2	Par	9_16	2009
9_0737	ecotypes	SILupper.2	Par	9_16	2009
9_0738	ecotypes	PAR.8.B1	Par	9_16	2009
9_0739	ecotypes	SILLow.7	Par	9_16	2009
9_0740	ecotypes	MIL.54.A	Par	9_16	2009
9_0741	ecotypes	JAM.26.A	Par	9_16	2009
9_0742	ecotypes	PAR.13.A	Par	9_16	2009
9_0743	ecotypes	MIL.24.A	Par	9_16	2009
9_0744	ecotypes	JAM.1.A	Par	9_16	2009
9_0745	ecotypes	MIL.68.B	Par	9_16	2009
9_0746	ecotypes	SILLow.3	Par	9_16	2009
9_0747	ecotypes	PAR.10.A6	Par	9_16	2009
9_0748	ecotypes	JAM.15.A	Par	9_16	2009
9_0749	ecotypes	SILLow.8	Par	9_16	2009
9_0750	ecotypes	SILLow.1	Par	9_16	2009
9_0751	ecotypes	MIL.21.B2	Par	9_16	2009
9_0752	ecotypes	MAH.46.A	Par	9_16	2009
9_0753	ecotypes	MAH.5.A	Par	9_16	2009
9_0754	ecotypes	JAM.19.B	Par	9_16	2009
9_0755	ecotypes	JAM.40.A	Par	9_16	2009
9_0756	ecotypes	PAR.29.B2	Par	9_16	2009
9_0757	ecotypes	PAR.22.A2	Par	9_16	2009
9_0758	ecotypes	MAH.48.A	Par	9_16	2009
9_0759	ecotypes	PAR.7.B1	Par	9_16	2009
9_0760	ecotypes	MAH.37.A	Par	9_16	2009
9_0761	ecotypes	MIL.50.A	Par	9_16	2009
9_0762	ecotypes	JAM.6.A	Par	9_16	2009
9_0763	ecotypes	MAH.38.B	Par	9_16	2009
9_0764	ecotypes	MAH.8.A1	Par	9_16	2009
9_0765	ecotypes	JAM.22.A	Par	9_16	2009
9_0766	ecotypes	MAH.13.A	Par	9_16	2009
9_0767	ecotypes	MIL.60.A	Par	9_16	2009
9_0768	ecotypes	MAH.16.A	Par	9_16	2009
9_0769	ecotypes	JAM.7.B	Jam	9_17	2009
9_0770	ecotypes	PAR.7.B1	Jam	9_17	2009
9_0771	ecotypes	MIL.60.A	Jam	9_17	2009
9_0772	ecotypes	SILLow.8	Jam	9_17	2009
9_0773	ecotypes	MAH.9.B	Jam	9_17	2009
9_0774	ecotypes	MIL.50.A	Jam	9_17	2009
9_0775	ecotypes	SILLow.5	Jam	9_17	2009
9_0776	ecotypes	JAM.22.A	Jam	9_17	2009
9_0777	ecotypes	MIL.32.A1	Jam	9_17	2009
9_0778	ecotypes	PAR.17.A1	Jam	9_17	2009
9_0779	ecotypes	JAM.16.A	Jam	9_17	2009
9_0780	ecotypes	SILLow.6	Jam	9_17	2009
9_0781	ecotypes	MIL.54.A	Jam	9_17	2009
9_0782	ecotypes	MAH.37.A	Jam	9_17	2009
9_0783	ecotypes	MAH.46.A	Jam	9_17	2009
9_0784	ecotypes	PAR.19.B	Jam	9_17	2009
9_0785	ecotypes	JAM.1.A	Jam	9_17	2009
9_0786	ecotypes	PAR.8.B1	Jam	9_17	2009
9_0787	ecotypes	MIL.68.B	Jam	9_17	2009
9_0788	ecotypes	JAM.6.A	Jam	9_17	2009
9_0789	ecotypes	PAR.9.A1	Jam	9_17	2009
9_0790	ecotypes	PAR.13.A	Jam	9_17	2009
9_0791	ecotypes	SILupper.2	Jam	9_17	2009
9_0792	ecotypes	SILLow.2	Jam	9_17	2009
9_0793	ecotypes	MIL.21.B2	Jam	9_17	2009
9_0794	ecotypes	SILLow.1	Jam	9_17	2009
9_0795	ecotypes	MIL.70.A	Jam	9_17	2009
9_0796	ecotypes	MAH.5.A	Jam	9_17	2009
9_0797	ecotypes	PAR.22.A2	Jam	9_17	2009
9_0798	ecotypes	JAM.17.A	Jam	9_17	2009
9_0799	ecotypes	SILLow.3	Jam	9_17	2009
9_0800	ecotypes	SILLow.7	Jam	9_17	2009
9_0801	ecotypes	JAM.40.A	Jam	9_17	2009
9_0802	ecotypes	PAR.10.A6	Jam	9_17	2009
9_0803	ecotypes	MIL.20.B	Jam	9_17	2009
9_0804	ecotypes	PAR.21.B2	Jam	9_17	2009
9_0805	ecotypes	JAM.15.A	Jam	9_17	2009
9_0806	ecotypes	MAH.48.A	Jam	9_17	2009
9_0807	ecotypes	MAH.16.A	Jam	9_17	2009
9_0808	ecotypes	MAH.8.A1	Jam	9_17	2009
9_0809	ecotypes	MAH.13.A	Jam	9_17	2009
9_0810	ecotypes	MIL.53.A	Jam	9_17	2009
9_0811	ecotypes	JAM.19.B	Jam	9_17	2009
9_0812	ecotypes	JAM.26.A	Jam	9_17	2009
9_0813	ecotypes	PAR.29.B2	Jam	9_17	2009
9_0814	ecotypes	MAH.11.A	Jam	9_17	2009
9_0815	ecotypes	MAH.38.B	Jam	9_17	2009
9_0816	ecotypes	MIL.24.A	Jam	9_17	2009
9_0817	ecotypes	MAH.5.A	Mah	9_18	2009
9_0818	ecotypes	MIL.68.B	Mah	9_18	2009
9_0819	ecotypes	PAR.22.A2	Mah	9_18	2009
9_0820	ecotypes	JAM.17.A	Mah	9_18	2009
9_0821	ecotypes	MAH.46.A	Mah	9_18	2009
9_0822	ecotypes	MIL.32.A1	Mah	9_18	2009
9_0823	ecotypes	PAR.9.A1	Mah	9_18	2009
9_0824	ecotypes	MIL.60.A	Mah	9_18	2009
9_0825	ecotypes	MAH.37.A	Mah	9_18	2009
9_0826	ecotypes	JAM.22.A	Mah	9_18	2009
9_0827	ecotypes	PAR.21.B2	Mah	9_18	2009
9_0828	ecotypes	MIL.53.A	Mah	9_18	2009
9_0829	ecotypes	MAH.13.A	Mah	9_18	2009
9_0830	ecotypes	SILLow.5	Mah	9_18	2009
9_0831	ecotypes	JAM.19.B	Mah	9_18	2009
9_0832	ecotypes	MIL.50.A	Mah	9_18	2009
9_0833	ecotypes	SILLow.7	Mah	9_18	2009
9_0834	ecotypes	MAH.48.A	Mah	9_18	2009
9_0835	ecotypes	MIL.21.B2	Mah	9_18	2009
9_0836	ecotypes	MIL.20.B	Mah	9_18	2009
9_0837	ecotypes	MIL.70.A	Mah	9_18	2009
9_0838	ecotypes	JAM.40.A	Mah	9_18	2009
9_0839	ecotypes	MAH.8.A1	Mah	9_18	2009
9_0840	ecotypes	PAR.17.A1	Mah	9_18	2009
9_0841	ecotypes	MAH.16.A	Mah	9_18	2009
9_0842	ecotypes	MIL.54.A	Mah	9_18	2009
9_0843	ecotypes	MAH.9.B	Mah	9_18	2009
9_0844	ecotypes	PAR.19.B	Mah	9_18	2009
9_0845	ecotypes	SILLow.3	Mah	9_18	2009
9_0846	ecotypes	PAR.7.B1	Mah	9_18	2009
9_0847	ecotypes	SILLow.8	Mah	9_18	2009
9_0848	ecotypes	JAM.1.A	Mah	9_18	2009
9_0849	ecotypes	PAR.10.A6	Mah	9_18	2009
9_0850	ecotypes	PAR.29.B2	Mah	9_18	2009
9_0851	ecotypes	JAM.16.A	Mah	9_18	2009
9_0852	ecotypes	PAR.8.B1	Mah	9_18	2009
9_0853	ecotypes	JAM.6.A	Mah	9_18	2009
9_0854	ecotypes	MAH.38.B	Mah	9_18	2009
9_0855	ecotypes	PAR.13.A	Mah	9_18	2009
9_0856	ecotypes	MAH.11.A	Mah	9_18	2009
9_0857	ecotypes	JAM.26.A	Mah	9_18	2009
9_0858	ecotypes	SILLow.1	Mah	9_18	2009
9_0859	ecotypes	JAM.7.B	Mah	9_18	2009
9_0860	ecotypes	SILLow.6	Mah	9_18	2009
9_0861	ecotypes	SILLow.2	Mah	9_18	2009
9_0862	ecotypes	JAM.15.A	Mah	9_18	2009
9_0863	ecotypes	MIL.24.A	Mah	9_18	2009
9_0864	ecotypes	SILupper.2	Mah	9_18	2009
9_0865	ecotypes	PAR.8.B1	Sil	9_19	2009
9_0866	ecotypes	JAM.1.A	Sil	9_19	2009
9_0867	ecotypes	JAM.19.B	Sil	9_19	2009
9_0868	ecotypes	JAM.17.A	Sil	9_19	2009
9_0869	ecotypes	MIL.20.B	Sil	9_19	2009
9_0870	ecotypes	JAM.40.A	Sil	9_19	2009
9_0871	ecotypes	MAH.11.A	Sil	9_19	2009
9_0872	ecotypes	MAH.38.B	Sil	9_19	2009
9_0873	ecotypes	MIL.32.A1	Sil	9_19	2009
9_0874	ecotypes	MAH.48.A	Sil	9_19	2009
9_0875	ecotypes	MIL.53.A	Sil	9_19	2009
9_0876	ecotypes	MAH.8.A1	Sil	9_19	2009
9_0877	ecotypes	SILLow.1	Sil	9_19	2009
9_0878	ecotypes	MAH.37.A	Sil	9_19	2009
9_0879	ecotypes	MIL.21.B2	Sil	9_19	2009
9_0880	ecotypes	JAM.6.A	Sil	9_19	2009
9_0881	ecotypes	PAR.9.A1	Sil	9_19	2009
9_0882	ecotypes	JAM.26.A	Sil	9_19	2009
9_0883	ecotypes	SILLow.7	Sil	9_19	2009
9_0884	ecotypes	JAM.15.A	Sil	9_19	2009
9_0885	ecotypes	PAR.17.A1	Sil	9_19	2009
9_0886	ecotypes	SILLow.6	Sil	9_19	2009
9_0887	ecotypes	MIL.50.A	Sil	9_19	2009
9_0888	ecotypes	PAR.21.B2	Sil	9_19	2009
9_0889	ecotypes	MAH.9.B	Sil	9_19	2009
9_0890	ecotypes	MIL.54.A	Sil	9_19	2009
9_0891	ecotypes	SILLow.3	Sil	9_19	2009
9_0892	ecotypes	MAH.16.A	Sil	9_19	2009
9_0893	ecotypes	MAH.13.A	Sil	9_19	2009
9_0894	ecotypes	SILupper.2	Sil	9_19	2009
9_0895	ecotypes	PAR.7.B1	Sil	9_19	2009
